term_localName,label,rdfs_comment,dcterms_description,examples,rdf_type,tdwgutility_abcdEquivalence,tdwgutility_organizedInClass,tdwgutility_decision,tdwgutility_usageScope
chronometricAgeConversionProtocol,Chronometric Age Conversion Protocol (IRI),"The method used to convert the uncalibratedChronometricAge into a chronometric age in years, as captured in maximumChronometricAge, maximumChronometricAgeReferenceSystem, minimumChronometricAge, and minimumChronometricAgeReferenceSystem.",Terms in the chronoiri namespace are intended to be used in RDF with non-literal objects.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,,extension
chronometricAgeDeterminedBy,Chronometric Age Determined By (IRI),"A person, group, or organization that determined the ChronometricAge.",Terms in the chronoiri namespace are intended to be used in RDF with non-literal objects.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,,extension
chronometricAgeProtocol,Chronometric Age Protocol (IRI),A method used to determine the chronometric age.,Terms in the chronoiri namespace are intended to be used in RDF with non-literal objects.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,,extension
chronometricAgeUncertaintyMethod,Chronometric Age Uncertainty Method (IRI),The method used to generate the value of chronometricAgeUncertaintyInYears.,Terms in the chronoiri namespace are intended to be used in RDF with non-literal objects.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,,extension
earliestChronometricAgeReferenceSystem,Earliest Chronometric Age Reference System (IRI),The reference system associated with the earliestChronometricAge.,Terms in the chronoiri namespace are intended to be used in RDF with non-literal objects.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,,extension
latestChronometricAgeReferenceSystem,Latest Chronometric Age Reference System (IRI),The reference system associated with the latestChronometricAge.,Terms in the chronoiri namespace are intended to be used in RDF with non-literal objects.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,,extension
materialDated,Material Dated (IRI),The material on which the chronometricAgeProtocol was actually performed.,Terms in the chronoiri namespace are intended to be used in RDF with non-literal objects.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,,extension
