version,term_localName
http://rs.tdwg.org/dwc/curatorial/version/CatalogNumberNumeric-2007-04-17,CatalogNumberNumeric
http://rs.tdwg.org/dwc/curatorial/version/CollectorNumber-2007-04-17,CollectorNumber
http://rs.tdwg.org/dwc/curatorial/version/DateIdentified-2007-04-17,DateIdentified
http://rs.tdwg.org/dwc/curatorial/version/Disposition-2007-04-17,Disposition
http://rs.tdwg.org/dwc/curatorial/version/FieldNotes-2007-04-17,FieldNotes
http://rs.tdwg.org/dwc/curatorial/version/FieldNumber-2007-04-17,FieldNumber
http://rs.tdwg.org/dwc/curatorial/version/GenBankNumber-2007-04-17,GenBankNumber
http://rs.tdwg.org/dwc/curatorial/version/IdentifiedBy-2007-04-17,IdentifiedBy
http://rs.tdwg.org/dwc/curatorial/version/IndividualCount-2007-04-17,IndividualCount
http://rs.tdwg.org/dwc/curatorial/version/OtherCatalogNumbers-2007-04-17,OtherCatalogNumbers
http://rs.tdwg.org/dwc/curatorial/version/Preparations-2007-04-17,Preparations
http://rs.tdwg.org/dwc/curatorial/version/RelatedCatalogedItems-2007-04-17,RelatedCatalogedItems
http://rs.tdwg.org/dwc/curatorial/version/TypeStatus-2007-04-17,TypeStatus
http://rs.tdwg.org/dwc/curatorial/version/VerbatimCollectingDate-2007-04-17,VerbatimCollectingDate
http://rs.tdwg.org/dwc/curatorial/version/VerbatimDepth-2007-04-17,VerbatimDepth
http://rs.tdwg.org/dwc/curatorial/version/VerbatimElevation-2007-04-17,VerbatimElevation
