version,term_localName
http://rs.tdwg.org/acpart/values/version/p-2023-04-26,p
http://rs.tdwg.org/acpart/values/version/p0000-2023-04-26,p0000
http://rs.tdwg.org/acpart/values/version/p0001-2023-04-26,p0001
http://rs.tdwg.org/acpart/values/version/p0002-2023-04-26,p0002
http://rs.tdwg.org/acpart/values/version/p0003-2023-04-26,p0003
http://rs.tdwg.org/acpart/values/version/p0004-2023-04-26,p0004
http://rs.tdwg.org/acpart/values/version/p0005-2023-04-26,p0005
http://rs.tdwg.org/acpart/values/version/p0006-2023-04-26,p0006
http://rs.tdwg.org/acpart/values/version/p0007-2023-04-26,p0007
http://rs.tdwg.org/acpart/values/version/p0008-2023-04-26,p0008
http://rs.tdwg.org/acpart/values/version/p0009-2023-04-26,p0009
http://rs.tdwg.org/acpart/values/version/p0010-2023-04-26,p0010
http://rs.tdwg.org/acpart/values/version/p0011-2023-04-26,p0011
http://rs.tdwg.org/acpart/values/version/p0012-2023-04-26,p0012
http://rs.tdwg.org/acpart/values/version/p0013-2023-04-26,p0013
http://rs.tdwg.org/acpart/values/version/p0014-2023-04-26,p0014
http://rs.tdwg.org/acpart/values/version/p0015-2023-04-26,p0015
http://rs.tdwg.org/acpart/values/version/p0016-2023-04-26,p0016
http://rs.tdwg.org/acpart/values/version/p0017-2023-04-26,p0017
http://rs.tdwg.org/acpart/values/version/p0018-2023-04-26,p0018
http://rs.tdwg.org/acpart/values/version/p0019-2023-04-26,p0019
http://rs.tdwg.org/acpart/values/version/p0020-2023-04-26,p0020
http://rs.tdwg.org/acpart/values/version/p0021-2023-04-26,p0021
http://rs.tdwg.org/acpart/values/version/p0022-2023-04-26,p0022
http://rs.tdwg.org/acpart/values/version/p0023-2023-04-26,p0023
http://rs.tdwg.org/acpart/values/version/p0024-2023-04-26,p0024
http://rs.tdwg.org/acpart/values/version/p0025-2023-04-26,p0025
http://rs.tdwg.org/acpart/values/version/p0026-2023-04-26,p0026
http://rs.tdwg.org/acpart/values/version/p0027-2023-04-26,p0027
http://rs.tdwg.org/acpart/values/version/p0028-2023-04-26,p0028
http://rs.tdwg.org/acpart/values/version/p0029-2023-04-26,p0029
http://rs.tdwg.org/acpart/values/version/p0030-2023-04-26,p0030
http://rs.tdwg.org/acpart/values/version/p0031-2023-04-26,p0031
http://rs.tdwg.org/acpart/values/version/p0032-2023-04-26,p0032
