document_modified,version,version_modified,status,list_deprecated,list_localName,label,description,list_created,list_modified,vann_preferredNamespacePrefix,vann_preferredNamespaceUri,list
,,,,,lbp/concepts/,Lexicon of Biodiversity Planning Concepts,Concept scheme for Lexicon of Biodiversity Planning.,,,lbp,http://rs.tdwg.org/lbp/concepts/,http://rs.tdwg.org/lbp/concepts/
