version,term_localName
http://rs.tdwg.org/dwc/iri/version/inDescribedPlace-2015-03-27,inDescribedPlace
http://rs.tdwg.org/dwc/iri/version/identifiedBy-2015-03-27,identifiedBy
http://rs.tdwg.org/dwc/iri/version/recordedBy-2015-03-27,recordedBy
http://rs.tdwg.org/dwc/iri/version/toTaxon-2015-03-27,toTaxon
http://rs.tdwg.org/dwc/iri/version/inCollection-2015-03-27,inCollection
http://rs.tdwg.org/dwc/iri/version/georeferencedBy-2015-03-27,georeferencedBy
http://rs.tdwg.org/dwc/iri/version/behavior-2015-03-27,behavior
http://rs.tdwg.org/dwc/iri/version/dataGeneralizations-2015-03-27,dataGeneralizations
http://rs.tdwg.org/dwc/iri/version/disposition-2015-03-27,disposition
http://rs.tdwg.org/dwc/iri/version/earliestGeochronologicalEra-2015-03-27,earliestGeochronologicalEra
http://rs.tdwg.org/dwc/iri/version/establishmentMeans-2015-03-27,establishmentMeans
http://rs.tdwg.org/dwc/iri/version/fieldNotes-2015-03-27,fieldNotes
http://rs.tdwg.org/dwc/iri/version/fieldNumber-2015-03-27,fieldNumber
http://rs.tdwg.org/dwc/iri/version/footprintSRS-2015-03-27,footprintSRS
http://rs.tdwg.org/dwc/iri/version/footprintWKT-2015-03-27,footprintWKT
http://rs.tdwg.org/dwc/iri/version/fromLithostratigraphicUnit-2015-03-27,fromLithostratigraphicUnit
http://rs.tdwg.org/dwc/iri/version/geodeticDatum-2015-03-27,geodeticDatum
http://rs.tdwg.org/dwc/iri/version/georeferenceProtocol-2015-03-27,georeferenceProtocol
http://rs.tdwg.org/dwc/iri/version/georeferenceSources-2015-03-27,georeferenceSources
http://rs.tdwg.org/dwc/iri/version/georeferenceVerificationStatus-2015-03-27,georeferenceVerificationStatus
http://rs.tdwg.org/dwc/iri/version/habitat-2015-03-27,habitat
http://rs.tdwg.org/dwc/iri/version/identificationQualifier-2015-03-27,identificationQualifier
http://rs.tdwg.org/dwc/iri/version/identificationVerificationStatus-2015-03-27,identificationVerificationStatus
http://rs.tdwg.org/dwc/iri/version/inDataset-2015-03-27,inDataset
http://rs.tdwg.org/dwc/iri/version/informationWithheld-2015-03-27,informationWithheld
http://rs.tdwg.org/dwc/iri/version/latestGeochronologicalEra-2015-03-27,latestGeochronologicalEra
http://rs.tdwg.org/dwc/iri/version/lifeStage-2015-03-27,lifeStage
http://rs.tdwg.org/dwc/iri/version/locationAccordingTo-2015-03-27,locationAccordingTo
http://rs.tdwg.org/dwc/iri/version/measurementDeterminedBy-2015-03-27,measurementDeterminedBy
http://rs.tdwg.org/dwc/iri/version/measurementMethod-2015-03-27,measurementMethod
http://rs.tdwg.org/dwc/iri/version/measurementType-2015-03-27,measurementType
http://rs.tdwg.org/dwc/iri/version/measurementUnit-2015-03-27,measurementUnit
http://rs.tdwg.org/dwc/iri/version/occurrenceStatus-2015-03-27,occurrenceStatus
http://rs.tdwg.org/dwc/iri/version/organismQuantityType-2015-03-27,organismQuantityType
http://rs.tdwg.org/dwc/iri/version/preparations-2015-03-27,preparations
http://rs.tdwg.org/dwc/iri/version/recordNumber-2015-03-27,recordNumber
http://rs.tdwg.org/dwc/iri/version/reproductiveCondition-2015-03-27,reproductiveCondition
http://rs.tdwg.org/dwc/iri/version/sampleSizeUnit-2015-03-27,sampleSizeUnit
http://rs.tdwg.org/dwc/iri/version/samplingProtocol-2015-03-27,samplingProtocol
http://rs.tdwg.org/dwc/iri/version/sex-2015-03-27,sex
http://rs.tdwg.org/dwc/iri/version/typeStatus-2015-03-27,typeStatus
http://rs.tdwg.org/dwc/iri/version/verbatimCoordinateSystem-2015-03-27,verbatimCoordinateSystem
http://rs.tdwg.org/dwc/iri/version/verbatimSRS-2015-03-27,verbatimSRS
http://rs.tdwg.org/dwc/iri/version/establishmentMeans-2020-10-13,establishmentMeans
http://rs.tdwg.org/dwc/iri/version/pathway-2020-10-13,pathway
http://rs.tdwg.org/dwc/iri/version/degreeOfEstablishment-2020-10-13,degreeOfEstablishment
http://rs.tdwg.org/dwc/iri/version/establishmentMeans-2021-03-29,establishmentMeans
http://rs.tdwg.org/dwc/iri/version/pathway-2021-03-29,pathway
http://rs.tdwg.org/dwc/iri/version/degreeOfEstablishment-2021-03-29,degreeOfEstablishment
http://rs.tdwg.org/dwc/iri/version/lifeStage-2021-07-15,lifeStage
http://rs.tdwg.org/dwc/iri/version/samplingProtocol-2021-07-15,samplingProtocol
http://rs.tdwg.org/dwc/iri/version/measurementValue-2021-07-15,measurementValue
http://rs.tdwg.org/dwc/iri/version/footprintSRS-2021-07-15,footprintSRS
http://rs.tdwg.org/dwc/iri/version/georeferenceVerificationStatus-2021-07-15,georeferenceVerificationStatus
http://rs.tdwg.org/dwc/iri/version/verticalDatum-2021-07-15,verticalDatum
http://rs.tdwg.org/dwc/iri/version/identifiedBy-2023-06-28,identifiedBy
http://rs.tdwg.org/dwc/iri/version/recordedBy-2023-06-28,recordedBy
http://rs.tdwg.org/dwc/iri/version/georeferencedBy-2023-06-28,georeferencedBy
http://rs.tdwg.org/dwc/iri/version/behavior-2023-06-28,behavior
http://rs.tdwg.org/dwc/iri/version/degreeOfEstablishment-2023-06-28,degreeOfEstablishment
http://rs.tdwg.org/dwc/iri/version/disposition-2023-06-28,disposition
http://rs.tdwg.org/dwc/iri/version/establishmentMeans-2023-06-28,establishmentMeans
http://rs.tdwg.org/dwc/iri/version/fieldNotes-2023-06-28,fieldNotes
http://rs.tdwg.org/dwc/iri/version/fieldNumber-2023-06-28,fieldNumber
http://rs.tdwg.org/dwc/iri/version/footprintSRS-2023-06-28,footprintSRS
http://rs.tdwg.org/dwc/iri/version/footprintWKT-2023-06-28,footprintWKT
http://rs.tdwg.org/dwc/iri/version/geodeticDatum-2023-06-28,geodeticDatum
http://rs.tdwg.org/dwc/iri/version/georeferenceSources-2023-06-28,georeferenceSources
http://rs.tdwg.org/dwc/iri/version/georeferenceVerificationStatus-2023-06-28,georeferenceVerificationStatus
http://rs.tdwg.org/dwc/iri/version/habitat-2023-06-28,habitat
http://rs.tdwg.org/dwc/iri/version/identificationQualifier-2023-06-28,identificationQualifier
http://rs.tdwg.org/dwc/iri/version/lifeStage-2023-06-28,lifeStage
http://rs.tdwg.org/dwc/iri/version/locationAccordingTo-2023-06-28,locationAccordingTo
http://rs.tdwg.org/dwc/iri/version/measurementDeterminedBy-2023-06-28,measurementDeterminedBy
http://rs.tdwg.org/dwc/iri/version/measurementUnit-2023-06-28,measurementUnit
http://rs.tdwg.org/dwc/iri/version/occurrenceStatus-2023-06-28,occurrenceStatus
http://rs.tdwg.org/dwc/iri/version/pathway-2023-06-28,pathway
http://rs.tdwg.org/dwc/iri/version/recordNumber-2023-06-28,recordNumber
http://rs.tdwg.org/dwc/iri/version/reproductiveCondition-2023-06-28,reproductiveCondition
http://rs.tdwg.org/dwc/iri/version/sampleSizeUnit-2023-06-28,sampleSizeUnit
http://rs.tdwg.org/dwc/iri/version/samplingProtocol-2023-06-28,samplingProtocol
http://rs.tdwg.org/dwc/iri/version/sex-2023-06-28,sex
http://rs.tdwg.org/dwc/iri/version/verbatimCoordinateSystem-2023-06-28,verbatimCoordinateSystem
http://rs.tdwg.org/dwc/iri/version/verbatimSRS-2023-06-28,verbatimSRS
http://rs.tdwg.org/dwc/iri/version/caste-2023-06-28,caste
http://rs.tdwg.org/dwc/iri/version/vitality-2023-06-28,vitality
http://rs.tdwg.org/dwc/iri/version/eventType-2023-06-28,eventType
