replacing_version,replaced_version_localName
http://dublincore.org/usage/terms/history/#license-002,rightsT-001
http://dublincore.org/usage/terms/history/#type-006,typeT-001
http://dublincore.org/usage/terms/history/#language-007,languageT-001
