"identifier","context","text"
"language:label","Label for Language http://rs.tdwg.org/dwc/terms/language","Язык"
"language:rdfs_comment","Comment for Language http://rs.tdwg.org/dwc/terms/language","Язык ресурса."
"language:dcterms_description","Description for Language http://rs.tdwg.org/dwc/terms/language","Рекомендуется применять контролируемый словарь, например, RFC 5646. У этого термина есть эквивалент в пространстве имен dcterms:, разрешающий только значения в формате IRI, тогда как данный термин принимает любое строковое значение."
"language:examples","Examples for Language http://rs.tdwg.org/dwc/terms/language","`en` (для английского языка); `es` (для испанского языка)"
"type:label","Label for Type http://rs.tdwg.org/dwc/terms/type","Тип"
"type:rdfs_comment","Comment for Type http://rs.tdwg.org/dwc/terms/type","Характер или жанр ресурса."
"type:dcterms_description","Description for Type http://rs.tdwg.org/dwc/terms/type","Должен быть заполнен значением из словаря типов DCMI (https://www.dublincore.org/specifications/dublin-core/dcmi-type-vocabulary/2010-10-11/)."
