recommended_term_iri
http://rs.tdwg.org/eco/terms/siteCount
http://rs.tdwg.org/eco/terms/siteNestingDescription
http://rs.tdwg.org/eco/terms/verbatimSiteDescriptions
http://rs.tdwg.org/eco/terms/verbatimSiteNames
http://rs.tdwg.org/eco/terms/geospatialScopeAreaValue
http://rs.tdwg.org/eco/terms/geospatialScopeAreaUnit
http://rs.tdwg.org/eco/terms/totalAreaSampledValue
http://rs.tdwg.org/eco/terms/totalAreaSampledUnit
http://rs.tdwg.org/eco/terms/reportedWeather
http://rs.tdwg.org/eco/terms/reportedExtremeConditions
http://rs.tdwg.org/eco/terms/targetHabitatScope
http://rs.tdwg.org/eco/terms/excludedHabitatScope
http://rs.tdwg.org/eco/terms/eventDurationValue
http://rs.tdwg.org/eco/terms/eventDurationUnit
http://rs.tdwg.org/eco/terms/targetTaxonomicScope
http://rs.tdwg.org/eco/terms/excludedTaxonomicScope
http://rs.tdwg.org/eco/terms/taxonCompletenessReported
http://rs.tdwg.org/eco/terms/taxonCompletenessProtocols
http://rs.tdwg.org/eco/terms/isTaxonomicScopeFullyReported
http://rs.tdwg.org/eco/terms/isAbsenceReported
http://rs.tdwg.org/eco/terms/absentTaxa
http://rs.tdwg.org/eco/terms/hasNonTargetTaxa
http://rs.tdwg.org/eco/terms/nonTargetTaxa
http://rs.tdwg.org/eco/terms/areNonTargetTaxaFullyReported
http://rs.tdwg.org/eco/terms/targetLifeStageScope
http://rs.tdwg.org/eco/terms/excludedLifeStageScope
http://rs.tdwg.org/eco/terms/isLifeStageScopeFullyReported
http://rs.tdwg.org/eco/terms/targetDegreeOfEstablishmentScope
http://rs.tdwg.org/eco/terms/excludedDegreeOfEstablishmentScope
http://rs.tdwg.org/eco/terms/isDegreeOfEstablishmentScopeFullyReported
http://rs.tdwg.org/eco/terms/targetGrowthFormScope
http://rs.tdwg.org/eco/terms/excludedGrowthFormScope
http://rs.tdwg.org/eco/terms/isGrowthFormScopeFullyReported
http://rs.tdwg.org/eco/terms/hasNonTargetOrganisms
http://rs.tdwg.org/eco/terms/verbatimTargetScope
http://rs.tdwg.org/eco/terms/compilationTypes
http://rs.tdwg.org/eco/terms/compilationSourceTypes
http://rs.tdwg.org/eco/terms/inventoryTypes
http://rs.tdwg.org/eco/terms/protocolNames
http://rs.tdwg.org/eco/terms/protocolDescriptions
http://rs.tdwg.org/eco/terms/protocolReferences
http://rs.tdwg.org/eco/terms/isAbundanceReported
http://rs.tdwg.org/eco/terms/isAbundanceCapReported
http://rs.tdwg.org/eco/terms/abundanceCap
http://rs.tdwg.org/eco/terms/isVegetationCoverReported
http://rs.tdwg.org/eco/terms/isLeastSpecificTargetCategoryQuantityInclusive
http://rs.tdwg.org/eco/terms/hasVouchers
http://rs.tdwg.org/eco/terms/voucherInstitutions
http://rs.tdwg.org/eco/terms/hasMaterialSamples
http://rs.tdwg.org/eco/terms/materialSampleTypes
http://rs.tdwg.org/eco/terms/samplingPerformedBy
http://rs.tdwg.org/eco/terms/isSamplingEffortReported
http://rs.tdwg.org/eco/terms/samplingEffortProtocol
http://rs.tdwg.org/eco/terms/samplingEffortValue
http://rs.tdwg.org/eco/terms/samplingEffortUnit
http://rs.tdwg.org/eco/iri/absentTaxa
http://rs.tdwg.org/eco/iri/compilationSourceTypes
http://rs.tdwg.org/eco/iri/compilationTypes
http://rs.tdwg.org/eco/iri/eventDurationUnit
http://rs.tdwg.org/eco/iri/excludedDegreeOfEstablishmentScope
http://rs.tdwg.org/eco/iri/excludedGrowthFormScope
http://rs.tdwg.org/eco/iri/excludedHabitatScope
http://rs.tdwg.org/eco/iri/excludedLifeStageScope
http://rs.tdwg.org/eco/iri/excludedTaxonomicScope
http://rs.tdwg.org/eco/iri/geospatialScopeAreaUnit
http://rs.tdwg.org/eco/iri/inventoryTypes
http://rs.tdwg.org/eco/iri/materialSampleTypes
http://rs.tdwg.org/eco/iri/nonTargetTaxa
http://rs.tdwg.org/eco/iri/protocolNames
http://rs.tdwg.org/eco/iri/samplingEffortProtocol
http://rs.tdwg.org/eco/iri/samplingEffortUnit
http://rs.tdwg.org/eco/iri/samplingPerformedBy
http://rs.tdwg.org/eco/iri/targetDegreeOfEstablishmentScope
http://rs.tdwg.org/eco/iri/targetGrowthFormScope
http://rs.tdwg.org/eco/iri/targetHabitatScope
http://rs.tdwg.org/eco/iri/targetLifeStageScope
http://rs.tdwg.org/eco/iri/targetTaxonomicScope
http://rs.tdwg.org/eco/iri/taxonCompletenessProtocols
http://rs.tdwg.org/eco/iri/taxonCompletenessReported
http://rs.tdwg.org/eco/iri/totalAreaSampledUnit
