document_modified,term_localName,term_isDefinedBy,term_created,term_modified,term_deprecated,replaces_term,replaces1_term,replaces2_term,label,rdfs_comment,skos_scopeNote,dcterms_description,examples,rdf_type,tdwgutility_organizedInClass,tdwgutility_decision,tdwgutility_layer,tdwgutility_required,tdwgutility_repeatable
2026-03-19T16:32:15-05:00,Credit,http://ns.adobe.com/photoshop/1.0/,,2026-02-24,,,,,Credit,The credit to person(s) and/or organisation(s) required by the supplier of the item to be used when published. This is a free-text field.,"free text for ""Please cite this as ...""","IPTC also refers to this generically as a ""Credit Line"" as it is frequently displayed with the media. URLs in this namespace do not dereference, but authoritative documentation is at https://raw.githubusercontent.com/adobe/XMP-Toolkit-SDK/main/docs/XMPSpecificationPart2.pdf",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Attribution,,,No,No
