"identifier","context","text"
"Credit:label","Label for Credit http://rs.tdwg.org/dwc/terms/Credit",""
"Credit:rdfs_comment","Comment for Credit http://rs.tdwg.org/dwc/terms/Credit",""
"Credit:dcterms_description","Description for Credit http://rs.tdwg.org/dwc/terms/Credit",""
"Credit:skos_scopeNote","Usage for Credit http://rs.tdwg.org/dwc/terms/Credit",""
