version,term_localName
http://rs.tdwg.org/format/values/version/e003-2020-10-13,e003
http://rs.tdwg.org/format/values/version/e004-2020-10-13,e004
http://rs.tdwg.org/format/values/version/e005-2020-10-13,e005
http://rs.tdwg.org/format/values/version/e006-2020-10-13,e006
http://rs.tdwg.org/format/values/version/e007-2020-10-13,e007
http://rs.tdwg.org/format/values/version/e008-2020-10-13,e008
http://rs.tdwg.org/format/values/version/e009-2020-10-13,e009
http://rs.tdwg.org/format/values/version/e010-2020-10-13,e010
http://rs.tdwg.org/format/values/version/e011-2020-10-13,e011
http://rs.tdwg.org/format/values/version/e012-2020-10-13,e012
http://rs.tdwg.org/format/values/version/e013-2020-10-13,e013
http://rs.tdwg.org/format/values/version/e014-2020-10-13,e014
http://rs.tdwg.org/format/values/version/e015-2020-10-13,e015
http://rs.tdwg.org/format/values/version/e016-2020-10-13,e016
http://rs.tdwg.org/format/values/version/e017-2020-10-13,e017
http://rs.tdwg.org/format/values/version/e018-2020-10-13,e018
http://rs.tdwg.org/format/values/version/e019-2020-10-13,e019
http://rs.tdwg.org/format/values/version/e020-2020-10-13,e020
http://rs.tdwg.org/format/values/version/e021-2020-10-13,e021
http://rs.tdwg.org/format/values/version/e022-2020-10-13,e022
http://rs.tdwg.org/format/values/version/e023-2020-10-13,e023
http://rs.tdwg.org/format/values/version/e024-2020-10-13,e024
http://rs.tdwg.org/format/values/version/e025-2020-10-13,e025
http://rs.tdwg.org/format/values/version/e026-2020-10-13,e026
http://rs.tdwg.org/format/values/version/e027-2020-10-13,e027
http://rs.tdwg.org/format/values/version/e028-2020-10-13,e028
http://rs.tdwg.org/format/values/version/e029-2020-10-13,e029
http://rs.tdwg.org/format/values/version/e030-2020-10-13,e030
http://rs.tdwg.org/format/values/version/e031-2020-10-13,e031
http://rs.tdwg.org/format/values/version/e032-2020-10-13,e032
http://rs.tdwg.org/format/values/version/e033-2020-10-13,e033
http://rs.tdwg.org/format/values/version/e034-2020-10-13,e034
http://rs.tdwg.org/format/values/version/e035-2020-10-13,e035
http://rs.tdwg.org/format/values/version/e036-2020-10-13,e036
http://rs.tdwg.org/format/values/version/e037-2020-10-13,e037
http://rs.tdwg.org/format/values/version/e038-2020-10-13,e038
http://rs.tdwg.org/format/values/version/e039-2020-10-13,e039
http://rs.tdwg.org/format/values/version/e040-2020-10-13,e040
http://rs.tdwg.org/format/values/version/e041-2020-10-13,e041
http://rs.tdwg.org/format/values/version/e042-2020-10-13,e042
http://rs.tdwg.org/format/values/version/e043-2020-10-13,e043
http://rs.tdwg.org/format/values/version/e044-2020-10-13,e044
http://rs.tdwg.org/format/values/version/e045-2020-10-13,e045
http://rs.tdwg.org/format/values/version/e046-2020-10-13,e046
http://rs.tdwg.org/format/values/version/e047-2020-10-13,e047
http://rs.tdwg.org/format/values/version/e048-2020-10-13,e048
