version,term_localName
http://rs.tdwg.org/dwc/dwcore/version/Attributes-2007-04-17,Attributes
http://rs.tdwg.org/dwc/dwcore/version/AuthorYearOfScientificName-2007-04-17,AuthorYearOfScientificName
http://rs.tdwg.org/dwc/dwcore/version/BasisOfRecord-2007-04-17,BasisOfRecord
http://rs.tdwg.org/dwc/dwcore/version/CatalogNumber-2007-04-17,CatalogNumber
http://rs.tdwg.org/dwc/dwcore/version/Class-2007-04-17,Class
http://rs.tdwg.org/dwc/dwcore/version/CollectingMethod-2007-04-17,CollectingMethod
http://rs.tdwg.org/dwc/dwcore/version/CollectionCode-2007-04-17,CollectionCode
http://rs.tdwg.org/dwc/dwcore/version/Collector-2007-04-17,Collector
http://rs.tdwg.org/dwc/dwcore/version/Continent-2007-04-17,Continent
http://rs.tdwg.org/dwc/dwcore/version/Country-2007-04-17,Country
http://rs.tdwg.org/dwc/dwcore/version/County-2007-04-17,County
http://rs.tdwg.org/dwc/dwcore/version/DateLastModified-2007-04-17,DateLastModified
http://rs.tdwg.org/dwc/dwcore/version/DayOfYear-2007-04-17,DayOfYear
http://rs.tdwg.org/dwc/dwcore/version/EarliestDateCollected-2007-04-17,EarliestDateCollected
http://rs.tdwg.org/dwc/dwcore/version/Family-2007-04-17,Family
http://rs.tdwg.org/dwc/dwcore/version/Genus-2007-04-17,Genus
http://rs.tdwg.org/dwc/dwcore/version/GlobalUniqueIdentifier-2007-04-17,GlobalUniqueIdentifier
http://rs.tdwg.org/dwc/dwcore/version/HigherGeography-2007-04-17,HigherGeography
http://rs.tdwg.org/dwc/dwcore/version/HigherTaxon-2007-04-17,HigherTaxon
http://rs.tdwg.org/dwc/dwcore/version/IdentificationQualifier-2007-04-17,IdentificationQualifier
http://rs.tdwg.org/dwc/dwcore/version/ImageURL-2007-04-17,ImageURL
http://rs.tdwg.org/dwc/dwcore/version/InformationWithheld-2007-04-17,InformationWithheld
http://rs.tdwg.org/dwc/dwcore/version/InfraspecificEpithet-2007-04-17,InfraspecificEpithet
http://rs.tdwg.org/dwc/dwcore/version/InfraspecificRank-2007-04-17,InfraspecificRank
http://rs.tdwg.org/dwc/dwcore/version/InstitutionCode-2007-04-17,InstitutionCode
http://rs.tdwg.org/dwc/dwcore/version/Island-2007-04-17,Island
http://rs.tdwg.org/dwc/dwcore/version/IslandGroup-2007-04-17,IslandGroup
http://rs.tdwg.org/dwc/dwcore/version/Kingdom-2007-04-17,Kingdom
http://rs.tdwg.org/dwc/dwcore/version/LatestDateCollected-2007-04-17,LatestDateCollected
http://rs.tdwg.org/dwc/dwcore/version/LifeStage-2007-04-17,LifeStage
http://rs.tdwg.org/dwc/dwcore/version/Locality-2007-04-17,Locality
http://rs.tdwg.org/dwc/dwcore/version/MaximumDepthInMeters-2007-04-17,MaximumDepthInMeters
http://rs.tdwg.org/dwc/dwcore/version/MaximumElevationInMeters-2007-04-17,MaximumElevationInMeters
http://rs.tdwg.org/dwc/dwcore/version/MinimumDepthInMeters-2007-04-17,MinimumDepthInMeters
http://rs.tdwg.org/dwc/dwcore/version/MinimumElevationInMeters-2007-04-17,MinimumElevationInMeters
http://rs.tdwg.org/dwc/dwcore/version/NomenclaturalCode-2007-04-17,NomenclaturalCode
http://rs.tdwg.org/dwc/dwcore/version/Order-2007-04-17,Order
http://rs.tdwg.org/dwc/dwcore/version/Phylum-2007-04-17,Phylum
http://rs.tdwg.org/dwc/dwcore/version/RelatedInformation-2007-04-17,RelatedInformation
http://rs.tdwg.org/dwc/dwcore/version/Remarks-2007-04-17,Remarks
http://rs.tdwg.org/dwc/dwcore/version/ScientificName-2007-04-17,ScientificName
http://rs.tdwg.org/dwc/dwcore/version/Sex-2007-04-17,Sex
http://rs.tdwg.org/dwc/dwcore/version/SpecificEpithet-2007-04-17,SpecificEpithet
http://rs.tdwg.org/dwc/dwcore/version/StateProvince-2007-04-17,StateProvince
http://rs.tdwg.org/dwc/dwcore/version/ValidDistributionFlag-2007-04-17,ValidDistributionFlag
http://rs.tdwg.org/dwc/dwcore/version/WaterBody-2007-04-17,WaterBody
