term_localName,label,rdfs_comment,dcterms_description,examples,rdf_type,tdwgutility_abcdEquivalence,tdwgutility_organizedInClass,tdwgutility_decision,tdwgutility_usageScope
establishmentMeans,Establishment Means,Statement about whether an organism or organisms have been introduced to a given place and time through the direct or indirect activity of modern humans.,"Recommended best practice is to use controlled value strings from the http://rs.tdwg.org/dwcem/ controlled vocabulary designated for use with this term. For details, refer to https://doi.org/10.3897/biss.3.38084","`native`, `nativeReintroduced`, `introduced`, `introducedAssistedColonisation`, `vagrant`, `uncertain`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/EstablishmentMeans,http://rs.tdwg.org/dwc/terms/Occurrence,,simple
materialSampleID,Material Sample ID,"An identifier for the MaterialSample (as opposed to a particular digital record of the material sample). In the absence of a persistent global unique identifier, construct one from a combination of identifiers in the record that will most closely make the materialSampleID globally unique.","Recommended best practice is to use a persistent, globally unique identifier.",`06809dc5-f143-459a-be1a-6f03e63fc083`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/MaterialSample,,simple
georeferenceSources,Georeference Sources,"A list (concatenated and separated) of maps, gazetteers, or other resources used to georeference the Location, described specifically enough to allow anyone in the future to use the same resources.",Recommended best practice is to separate the values in a list with space vertical bar space (` | `).,"`https://www.geonames.org/`, `USGS 1:24000 Florence Montana Quad 1967 | Terrametrics 2008 on Google Earth`, `GeoLocate`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/GeoreferenceSources,http://purl.org/dc/terms/Location,,simple
