version,term_localName
http://rs.tdwg.org/tcs/terms/version/TaxonConcept-2025-12-11,TaxonConcept
http://rs.tdwg.org/tcs/terms/version/accordingTo-2025-12-11,accordingTo
http://rs.tdwg.org/tcs/terms/version/taxonName-2025-12-11,taxonName
http://rs.tdwg.org/tcs/terms/version/synonym-2025-12-11,synonym
http://rs.tdwg.org/tcs/terms/version/vernacularName-2025-12-11,vernacularName
http://rs.tdwg.org/tcs/terms/version/taxonRank-2025-12-11,taxonRank
http://rs.tdwg.org/tcs/terms/version/parentTaxonConcept-2025-12-11,parentTaxonConcept
http://rs.tdwg.org/tcs/terms/version/childTaxonConcept-2025-12-11,childTaxonConcept
http://rs.tdwg.org/tcs/terms/version/isCongruentWith-2025-12-11,isCongruentWith
http://rs.tdwg.org/tcs/terms/version/includes-2025-12-11,includes
http://rs.tdwg.org/tcs/terms/version/isIncludedIn-2025-12-11,isIncludedIn
http://rs.tdwg.org/tcs/terms/version/partiallyOverlaps-2025-12-11,partiallyOverlaps
http://rs.tdwg.org/tcs/terms/version/isDisjointFrom-2025-12-11,isDisjointFrom
http://rs.tdwg.org/tcs/terms/version/intersects-2025-12-11,intersects
http://rs.tdwg.org/tcs/terms/version/TaxonConceptMapping-2025-12-11,TaxonConceptMapping
http://rs.tdwg.org/tcs/terms/version/mappingAccordingTo-2025-12-11,mappingAccordingTo
http://rs.tdwg.org/tcs/terms/version/mappingRelation-2025-12-11,mappingRelation
http://rs.tdwg.org/tcs/terms/version/subjectTaxonConcept-2025-12-11,subjectTaxonConcept
http://rs.tdwg.org/tcs/terms/version/objectTaxonConcept-2025-12-11,objectTaxonConcept
http://rs.tdwg.org/tcs/terms/version/TaxonName-2025-12-11,TaxonName
http://rs.tdwg.org/tcs/terms/version/nameString-2025-12-11,nameString
http://rs.tdwg.org/tcs/terms/version/namePublishedIn-2025-12-11,namePublishedIn
http://rs.tdwg.org/tcs/terms/version/microreference-2025-12-11,microreference
http://rs.tdwg.org/tcs/terms/version/nomenclaturalCode-2025-12-11,nomenclaturalCode
http://rs.tdwg.org/tcs/terms/version/nomenclaturalStatus-2025-12-11,nomenclaturalStatus
http://rs.tdwg.org/tcs/terms/version/typification-2025-12-11,typification
http://rs.tdwg.org/tcs/terms/version/typificationLiteral-2025-12-11,typificationLiteral
http://rs.tdwg.org/tcs/terms/version/basionym-2025-12-11,basionym
http://rs.tdwg.org/tcs/terms/version/replacedName-2025-12-11,replacedName
http://rs.tdwg.org/tcs/terms/version/basedOn-2025-12-11,basedOn
http://rs.tdwg.org/tcs/terms/version/laterHomonymOf-2025-12-11,laterHomonymOf
http://rs.tdwg.org/tcs/terms/version/conservedAgainst-2025-12-11,conservedAgainst
http://rs.tdwg.org/tcs/terms/version/combinationAuthor-2025-12-11,combinationAuthor
http://rs.tdwg.org/tcs/terms/version/combinationAuthorLiteral-2025-12-11,combinationAuthorLiteral
http://rs.tdwg.org/tcs/terms/version/basionymAuthor-2025-12-11,basionymAuthor
http://rs.tdwg.org/tcs/terms/version/basionymAuthorLiteral-2025-12-11,basionymAuthorLiteral
http://rs.tdwg.org/tcs/terms/version/combinationAscribedAuthor-2025-12-11,combinationAscribedAuthor
http://rs.tdwg.org/tcs/terms/version/combinationAscribedAuthorLiteral-2025-12-11,combinationAscribedAuthorLiteral
http://rs.tdwg.org/tcs/terms/version/basionymAscribedAuthor-2025-12-11,basionymAscribedAuthor
http://rs.tdwg.org/tcs/terms/version/basionymAscribedAuthorLiteral-2025-12-11,basionymAscribedAuthorLiteral
http://rs.tdwg.org/tcs/terms/version/NomenclaturalType-2025-12-11,NomenclaturalType
http://rs.tdwg.org/tcs/terms/version/typifiedName-2025-12-11,typifiedName
http://rs.tdwg.org/tcs/terms/version/typeOfType-2025-12-11,typeOfType
http://rs.tdwg.org/tcs/terms/version/typeName-2025-12-11,typeName
http://rs.tdwg.org/tcs/terms/version/typeSpecimen-2025-12-11,typeSpecimen
http://rs.tdwg.org/tcs/terms/version/typePublishedIn-2025-12-11,typePublishedIn
