version,term_localName
http://rs.tdwg.org/ac3dtype/values/version/t-2025-12-24,t
http://rs.tdwg.org/ac3dtype/values/version/t0001-2025-12-24,t0001
http://rs.tdwg.org/ac3dtype/values/version/t0002-2025-12-24,t0002
http://rs.tdwg.org/ac3dtype/values/version/t0003-2025-12-24,t0003
http://rs.tdwg.org/ac3dtype/values/version/t0004-2025-12-24,t0004
http://rs.tdwg.org/ac3dtype/values/version/t0005-2025-12-24,t0005
http://rs.tdwg.org/ac3dtype/values/version/t0006-2025-12-24,t0006
http://rs.tdwg.org/ac3dtype/values/version/t0007-2025-12-24,t0007
http://rs.tdwg.org/ac3dtype/values/version/t0008-2025-12-24,t0008
http://rs.tdwg.org/ac3dtype/values/version/t0009-2025-12-24,t0009
http://rs.tdwg.org/ac3dtype/values/version/t0010-2025-12-24,t0010
http://rs.tdwg.org/ac3dtype/values/version/t0011-2025-12-24,t0011
