"domainRoot","coreClassFile","documentClass","creator","outputDirectory","outFileNameAfter","separator","baseIriColumn","modifiedColumn"
"http://rs.tdwg.org/decisions/","decisions.csv","foaf:document","Biodiversity Information Standards (TDWG)","c:\test\output\",,",","decision_localName","document_modified"
