term_localName,label_en,label_cs,label_de,label_es,label_fr,label_ko,label_nl,label_pt,label_ru,label_zh-Hans,label_zh-Hant,rdfs_comment_en,rdfs_comment_cs,rdfs_comment_de,rdfs_comment_es,rdfs_comment_fr,rdfs_comment_ko,rdfs_comment_nl,rdfs_comment_pt,rdfs_comment_ru,rdfs_comment_zh-Hans,rdfs_comment_zh-Hant,skos_scopeNote_en,skos_scopeNote_cs,skos_scopeNote_de,skos_scopeNote_es,skos_scopeNote_fr,skos_scopeNote_ko,skos_scopeNote_nl,skos_scopeNote_pt,skos_scopeNote_ru,skos_scopeNote_zh-Hans,skos_scopeNote_zh-Hant,dcterms_description_en,dcterms_description_cs,dcterms_description_de,dcterms_description_es,dcterms_description_fr,dcterms_description_ko,dcterms_description_nl,dcterms_description_pt,dcterms_description_ru,dcterms_description_zh-Hans,dcterms_description_zh-Hant,examples_en,examples_cs,examples_de,examples_es,examples_fr,examples_ko,examples_nl,examples_pt,examples_ru,examples_zh-Hans,examples_zh-Hant
sample_rate,Sample Rate,Vzorkovací frekvence,,,,,,,,,,Associates a digital signal to its sample rate.,Přiřadí digitální signál k jeho vzorkovací frekvenci.,,,,,,,,,,Numeric value in hertz (Hz).,,,,,,,,,,,"For example, a Service Access Point may have a specific resolution, quality, or format. “Sample rate” is distinct from the related concept of “bit rate” for compressed files such as MP3, and is applicable to both uncompressed and compressed files. See http://musicontology.com/specification/#term-sample_rate for additional information.","Například přístupový bod služby může mít konkrétní rozlišení, kvalitu nebo formát. „Vzorkovací frekvence“ se liší od souvisejícího pojmu „přenosová rychlost“ u komprimovaných souborů, jako jsou MP3, a vztahuje se jak na nekomprimované, tak na komprimované soubory. Další informace naleznete na adrese http://musicontology.com/specification/#term-sample_rate.",,,,,,,,,,,,,,,,,,,,
