identifier,context,text
sample_rate:label,Label for Sample Rate http://rs.tdwg.org/dwc/terms/sample_rate,Sample Rate
sample_rate:rdfs_comment,Comment for Sample Rate http://rs.tdwg.org/dwc/terms/sample_rate,Associates a digital signal to its sample rate.
sample_rate:dcterms_description,Description for Sample Rate http://rs.tdwg.org/dwc/terms/sample_rate,"For example, a Service Access Point may have a specific resolution, quality, or format. “Sample rate” is distinct from the related concept of “bit rate” for compressed files such as MP3, and is applicable to both uncompressed and compressed files. See http://musicontology.com/specification/#term-sample_rate for additional information."
sample_rate:skos_scopeNote,Usage for Sample Rate http://rs.tdwg.org/dwc/terms/sample_rate,Numeric value in hertz (Hz).
