version,term_localName
http://dublincore.org/usage/terms/history/#available-003,available
http://dublincore.org/usage/terms/history/#creatorT-002,creator
http://dublincore.org/usage/terms/history/#descriptionT-001,description
http://dublincore.org/usage/terms/history/#formatT-001,format
http://dublincore.org/usage/terms/history/#identifierT-001,identifier
http://dublincore.org/usage/terms/history/#languageT-001,language
http://dublincore.org/usage/terms/history/#modified-003,modified
http://dublincore.org/usage/terms/history/#rightsT-001,rights
http://dublincore.org/usage/terms/history/#sourceT-001,source
http://dublincore.org/usage/terms/history/#temporal-003,temporal
http://dublincore.org/usage/terms/history/#titleT-002,title
http://dublincore.org/usage/terms/history/#typeT-001,type
