version,term_localName
http://rs.tdwg.org/ac/terms/version/otherScientificName-2020-01-27,otherScientificName
http://rs.tdwg.org/ac/terms/version/physicalSetting-2020-01-27,physicalSetting
http://rs.tdwg.org/ac/terms/version/provider-2020-01-27,provider
http://rs.tdwg.org/ac/terms/version/providerID-2020-01-27,providerID
http://rs.tdwg.org/ac/terms/version/providerLiteral-2020-01-27,providerLiteral
http://rs.tdwg.org/ac/terms/version/providerManagedID-2020-01-27,providerManagedID
http://rs.tdwg.org/ac/terms/version/relatedResourceID-2020-01-27,relatedResourceID
http://rs.tdwg.org/ac/terms/version/resourceCreationTechnique-2020-01-27,resourceCreationTechnique
http://rs.tdwg.org/ac/terms/version/reviewer-2020-01-27,reviewer
http://rs.tdwg.org/ac/terms/version/reviewerComments-2020-01-27,reviewerComments
http://rs.tdwg.org/ac/terms/version/reviewerLiteral-2020-01-27,reviewerLiteral
http://rs.tdwg.org/ac/terms/version/serviceExpectation-2020-01-27,serviceExpectation
http://rs.tdwg.org/ac/terms/version/subjectCategoryVocabulary-2020-01-27,subjectCategoryVocabulary
http://rs.tdwg.org/ac/terms/version/subjectOrientation-2020-01-27,subjectOrientation
http://rs.tdwg.org/ac/terms/version/subjectPart-2020-01-27,subjectPart
http://rs.tdwg.org/ac/terms/version/subtype-2020-01-27,subtype
http://rs.tdwg.org/ac/terms/version/subtypeLiteral-2020-01-27,subtypeLiteral
http://rs.tdwg.org/ac/terms/version/tag-2020-01-27,tag
http://rs.tdwg.org/ac/terms/version/taxonCount-2020-01-27,taxonCount
http://rs.tdwg.org/ac/terms/version/taxonCoverage-2020-01-27,taxonCoverage
http://rs.tdwg.org/ac/terms/version/timeOfDay-2020-01-27,timeOfDay
http://rs.tdwg.org/ac/terms/version/variant-2020-01-27,variant
http://rs.tdwg.org/ac/terms/version/variantDescription-2020-01-27,variantDescription
http://rs.tdwg.org/ac/terms/version/variantLiteral-2020-01-27,variantLiteral
http://rs.tdwg.org/ac/terms/version/ServiceAccessPoint-2020-01-27,ServiceAccessPoint
